name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified
Rice,MID,Arsenal,1.7,0,0,0,0,0.0,16,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,16,0,0,0,0,12,0,275691,0,0,3,0.0,0,-19080,1408,20488,63,True,0,12,,,,,,,,False
Kulusevski,MID,Spurs,3.8,1,0,30,1,36.1,492,0.47,0.59,0.12,2.14,118,0,0,9.4,33.0,2024-11-23T17:30:00Z,90,13,0,0,0,0,12,0,393369,1,4,0,25.0,6,-70151,19712,89863,63,False,0,12,,,,,,,,False
Groß,MID,Brighton,0.0,0,0,0,0,0.0,125,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,3,0,0,0,0,12,0,2710,0,2,1,0.0,0,-24,0,24,65,False,0,12,,,,,,,,False
Gabriel,DEF,Arsenal,4.3,0,0,24,1,2.8,3,0.02,0.09,0.07,0.33,111,0,0,1.8,11.2,2024-11-23T15:00:00Z,90,16,0,0,0,0,12,0,2523518,1,0,3,4.0,6,153769,224699,70930,61,True,0,12,,,,,,,,False
Gakpo,FWD,Liverpool,5.2,0,0,14,0,24.3,321,0.08,0.19,0.11,1.23,120,2,0,5.2,11.0,2024-11-24T14:00:00Z,61,17,0,0,0,0,12,0,223702,1,3,2,17.0,1,-3802,13647,17449,71,False,1,12,,,,,,,,False
Kudus,MID,West Ham,0.0,0,0,0,0,0.0,525,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,15,0,0,0,0,12,0,252737,0,2,0,0.0,0,-16983,218,17201,62,False,0,12,,,,,,,,False
Ba,MID,Brighton,0.0,0,0,0,0,0.0,114,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,3,0,0,0,0,12,0,266,0,2,1,0.0,0,-5,0,5,45,False,0,12,,,,,,,,False
Janelt,MID,Brentford,5.7,0,0,14,1,14.8,94,0.03,0.03,0.0,1.01,114,0,0,3.3,18.4,2024-11-23T15:00:00Z,85,8,0,0,0,0,12,0,87650,1,0,0,0.0,3,37312,43522,6210,49,False,0,12,,,,,,,,False
Traoré,MID,Fulham,2.0,0,0,3,0,5.1,239,0.03,0.05,0.02,0.41,115,2,0,1.3,2.4,2024-11-23T15:00:00Z,19,20,0,0,0,0,12,0,337209,0,4,1,5.0,1,-40028,14294,54322,50,True,0,12,,,,,,,,False
Setford,GK,Arsenal,1.0,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,16,0,0,0,0,12,0,3682,0,0,3,0.0,0,-41,131,172,45,True,0,12,,,,,,,,False
Mac Allister,MID,Liverpool,3.2,0,0,5,0,12.3,329,0.06,0.08,0.02,0.05,120,0,0,2.9,7.2,2024-11-24T14:00:00Z,28,17,0,0,0,0,12,0,157300,0,3,2,9.0,1,-2163,3796,5959,62,False,0,12,,,,,,,,False
Endo,MID,Liverpool,2.5,0,0,3,0,0.1,320,0.0,0.0,0.0,0.05,120,0,0,0.4,1.4,2024-11-24T14:00:00Z,1,17,0,0,0,0,12,0,15841,0,3,2,2.0,1,-292,616,908,47,False,0,12,,,,,,,,False
João Pedro,MID,Nott'm Forest,0.0,0,0,3,0,1.3,596,0.0,0.07,0.07,0.31,111,2,0,0.7,0.4,2024-11-23T15:00:00Z,45,1,0,0,0,0,12,0,11858,0,0,3,5.0,1,-142,522,664,59,False,0,12,,,,,,,,False
Hill,DEF,Spurs,0.0,0,0,0,0,0.0,478,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,13,0,0,0,0,12,0,22463,0,4,0,0.0,0,-666,0,666,40,False,0,12,,,,,,,,False
Lewis-Potter,MID,Brentford,2.7,0,0,12,1,2.3,98,0.02,0.06,0.04,1.2,114,0,0,4.0,14.6,2024-11-23T15:00:00Z,90,8,0,0,0,0,12,0,12945,1,0,0,23.0,3,-832,1049,1881,50,False,0,12,,,,,,,,False
Johnson,DEF,Ipswich,1.0,0,0,0,0,0.0,275,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2024-11-24T16:30:00Z,0,14,0,0,0,0,12,0,221607,0,1,1,0.0,0,-10337,3773,14110,40,True,0,12,,,,,,,,False
Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,209,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,2,0,0,0,0,12,0,61976,0,2,2,0.0,0,-3739,214,3953,40,False,0,12,,,,,,,,False
Marsh,FWD,Crystal Palace,0.0,0,0,0,0,0.0,676,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,2,0,0,0,0,12,0,14024,0,2,2,0.0,0,11534,13107,1573,45,False,0,12,,,,,,,,False
Rowe,MID,Fulham,4.7,0,0,3,0,3.7,19,0.02,0.02,0.0,0.76,115,2,0,0.9,3.4,2024-11-23T15:00:00Z,58,20,0,0,0,0,12,0,3057214,1,4,1,2.0,1,284827,373093,88266,58,True,0,12,,,,,,,,False
Enes Ünal,FWD,Bournemouth,2.0,1,0,12,0,10.8,65,0.04,0.26,0.22,0.03,113,0,0,3.2,15.2,2024-11-23T15:00:00Z,10,5,0,0,0,0,12,0,5286,0,2,1,6.0,4,-131,517,648,54,True,0,12,,,,,,,,False
Evanilson,FWD,Bournemouth,5.7,0,0,2,0,3.4,617,0.01,0.52,0.51,0.94,113,2,0,6.0,3.0,2024-11-23T15:00:00Z,90,5,0,0,0,0,12,0,228884,1,2,1,54.0,2,95489,109576,14087,60,True,0,12,,,,,,,,False
Tuanzebe,DEF,Ipswich,1.0,0,0,9,0,3.6,282,0.01,0.01,0.0,0.8,116,1,0,1.0,6.4,2024-11-24T16:30:00Z,90,14,0,0,0,0,12,0,250786,1,1,1,0.0,2,-1466,8501,9967,40,True,0,12,,,,,,,,False
Gabriel,FWD,Arsenal,2.0,0,0,1,1,26.7,2,0.05,0.2,0.15,0.33,111,0,0,4.5,6.6,2024-11-23T15:00:00Z,90,16,0,0,0,0,12,0,98145,1,0,3,12.0,1,-1577,1879,3456,68,True,1,12,,,,,,,,False
Ndiaye,FWD,Everton,2.0,0,0,22,1,54.1,232,0.23,0.37,0.14,1.1,114,0,0,10.0,16.2,2024-11-23T15:00:00Z,90,4,0,0,0,0,12,0,105483,1,0,0,30.0,2,-16591,4716,21307,54,True,0,12,,,,,,,,False
Raya,GK,Arsenal,4.7,0,0,22,1,0.0,15,0.0,0.0,0.0,0.33,111,0,0,0.5,5.2,2024-11-23T15:00:00Z,90,16,0,0,0,0,12,0,3080962,1,0,3,0.0,6,-36915,57350,94265,55,True,0,12,,,,,,,,False
Gray,MID,Spurs,-0.2,0,0,0,0,0.0,489,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,13,0,0,0,0,12,0,14767,0,4,0,0.0,0,-384,527,911,47,False,0,12,,,,,,,,False
Nkunku,MID,Chelsea,1.2,0,0,0,0,0.3,181,0.0,0.05,0.05,0.84,117,1,0,0.0,0.0,2024-11-23T12:30:00Z,9,11,0,0,0,0,12,0,261646,0,2,1,1.0,1,-8596,4207,12803,59,False,0,12,,,,,,,,False
Akanji,DEF,Man City,0.5,0,0,-3,0,4.1,340,0.03,0.11,0.08,2.51,118,4,0,2.7,11.4,2024-11-23T17:30:00Z,90,18,0,0,0,0,12,0,425265,1,4,0,11.0,-1,-44894,4788,49682,54,True,1,12,,,,,,,,False
Casey,DEF,West Ham,0.0,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,15,0,0,0,0,12,0,21078,0,2,0,0.0,0,-607,265,872,40,False,0,12,,,,,,,,False
Gravenberch,MID,Liverpool,4.8,1,0,31,0,46.6,323,0.21,0.62,0.41,1.28,120,2,0,9.3,33.0,2024-11-24T14:00:00Z,90,17,0,0,0,0,12,0,99874,1,3,2,13.0,5,-1212,8416,9628,50,False,0,12,,,,,,,,False
Willock,MID,Newcastle,1.7,0,0,1,0,1.5,420,0.04,0.27,0.23,0.21,119,1,0,1.8,3.6,2024-11-25T20:00:00Z,45,19,0,0,0,0,12,0,22728,1,2,0,13.0,1,829,2488,1659,48,True,0,12,,,,,,,,False
Cook,MID,Bournemouth,2.7,0,0,10,0,48.3,64,0.1,0.1,0.0,0.94,113,2,0,6.1,9.0,2024-11-23T15:00:00Z,90,5,0,0,0,0,12,0,34741,1,2,1,4.0,1,5043,7722,2679,50,True,1,12,,,,,,,,False
Iwobi,MID,Fulham,4.7,0,0,28,0,17.8,247,0.04,0.2,0.16,1.32,115,4,1,8.7,42.4,2024-11-23T15:00:00Z,90,20,0,0,0,0,12,0,247961,1,4,1,27.0,7,21009,42186,21177,56,True,0,12,,,,,,,,False
Nwaneri,MID,Arsenal,3.3,0,0,24,0,14.9,12,0.02,0.12,0.1,0.06,111,0,1,7.1,35.0,2024-11-23T15:00:00Z,8,16,0,0,0,0,12,0,35660,0,0,3,21.0,6,-339,2647,2986,45,True,0,12,,,,,,,,False
Doherty,DEF,Wolves,0.7,0,0,3,0,0.0,543,0.0,0.0,0.0,0.06,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,3,9,0,0,0,0,12,0,16308,0,4,1,0.0,1,-204,299,503,43,False,0,12,,,,,,,,False
Hayden,MID,Newcastle,0.0,0,0,0,0,0.0,400,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,19,0,0,0,0,12,0,8306,0,2,0,0.0,0,-208,179,387,45,True,0,12,,,,,,,,False
Wilson,MID,Spurs,0.0,0,0,0,0,0.0,612,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,13,0,0,0,0,12,0,2658,0,4,0,0.0,0,-56,29,85,53,False,0,12,,,,,,,,False
Bradley,DEF,Liverpool,3.8,0,0,0,0,6.5,313,0.03,0.2,0.17,1.28,120,2,0,3.8,7.6,2024-11-24T14:00:00Z,90,17,0,0,0,0,12,0,60413,1,3,2,24.0,0,29005,31027,2022,47,False,1,12,,,,,,,,False
Cairney,MID,Fulham,1.0,0,0,7,0,15.1,243,0.08,0.08,0.0,0.56,115,2,0,2.6,7.0,2024-11-23T15:00:00Z,31,20,0,0,0,0,12,0,3541,0,4,1,4.0,1,-65,139,204,48,True,0,12,,,,,,,,False
Buendía,MID,Aston Villa,0.0,0,0,1,0,11.3,31,0.0,0.0,0.0,0.02,112,0,0,1.3,1.2,2024-11-23T15:00:00Z,8,7,0,0,0,0,12,0,9102,0,2,2,0.0,0,-178,217,395,52,True,1,12,,,,,,,,False
James,MID,Man City,0.5,0,0,0,0,0.0,357,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,18,0,0,0,0,12,0,4399,0,4,0,0.0,0,-93,165,258,47,True,0,12,,,,,,,,False
Roberts,DEF,Liverpool,4.5,0,0,7,0,72.8,335,0.15,0.15,0.0,1.28,120,2,0,9.8,21.2,2024-11-24T14:00:00Z,90,17,0,0,0,0,12,0,570173,1,3,2,4.0,1,35291,55085,19794,59,False,0,12,,,,,,,,False
Harris,MID,Fulham,0.0,0,0,0,0,0.0,246,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,20,0,0,0,0,12,0,493,0,4,1,0.0,0,-18,0,18,45,True,0,12,,,,,,,,False
Tielemans,MID,Aston Villa,2.0,1,0,20,0,50.5,57,0.17,0.96,0.79,1.26,112,2,0,10.3,35.4,2024-11-23T15:00:00Z,90,7,0,1,0,0,12,0,147038,1,2,2,17.0,3,-4813,7519,12332,55,True,0,12,,,,,,,,False
Zinchenko,DEF,Arsenal,1.7,0,0,3,0,1.2,25,0.0,0.0,0.0,0.17,111,0,0,0.8,3.0,2024-11-23T15:00:00Z,23,16,0,0,0,0,12,0,109888,0,0,3,4.0,1,-928,1706,2634,48,True,0,12,,,,,,,,False
Son,GK,Man City,1.8,0,0,-4,0,0.0,347,0.0,0.0,0.0,2.51,118,4,0,2.3,23.4,2024-11-23T17:30:00Z,90,18,0,0,0,0,12,3,900211,1,4,0,0.0,1,-56736,5832,62568,55,True,0,12,,,,,,,,False
Ba,DEF,Nott'm Forest,-1.0,0,0,0,0,0.0,440,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,1,0,0,0,0,12,0,5694,0,0,3,0.0,0,-38,97,135,43,False,0,12,,,,,,,,False
Dalot,DEF,Man Utd,1.3,0,0,12,0,2.8,369,0.01,0.04,0.03,1.59,116,1,0,3.9,19.2,2024-11-24T16:30:00Z,90,10,0,0,0,0,12,0,1227376,1,1,1,17.0,2,13508,87439,73931,52,False,0,12,,,,,,,,False
Sarr,MID,Spurs,1.5,0,0,15,1,2.8,499,0.02,0.02,0.0,2.14,118,0,0,1.1,8.4,2024-11-23T17:30:00Z,89,13,0,0,0,0,12,0,21639,1,4,0,0.0,2,-1488,1186,2674,48,False,1,12,,,,,,,,False
Welbeck,FWD,Brighton,3.0,0,0,8,1,25.4,148,0.03,0.03,0.0,1.12,113,0,0,4.0,12.2,2024-11-23T15:00:00Z,85,3,0,0,0,0,12,0,2402653,1,2,1,2.0,2,164468,262300,97832,60,False,0,12,,,,,,,,False
Minteh,MID,Brighton,0.0,0,0,0,0,0.0,135,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,3,0,0,0,0,12,0,54148,0,2,1,0.0,0,-6337,633,6970,52,False,0,12,,,,,,,,False
Aké,DEF,Man City,0.8,0,0,1,0,2.3,341,0.02,0.11,0.09,1.55,118,2,0,1.4,6.6,2024-11-23T17:30:00Z,45,18,0,0,0,0,12,0,103333,0,4,0,5.0,0,-4840,1619,6459,53,True,0,12,,,,,,,,False
Leno,GK,Fulham,3.7,0,0,-4,0,0.0,248,0.0,0.0,0.0,1.32,115,4,0,0.7,7.2,2024-11-23T15:00:00Z,90,20,0,0,0,0,12,1,283216,1,4,1,0.0,0,2609,14662,12053,50,True,0,12,,,,,,,,False
Lascelles,DEF,Newcastle,0.0,0,0,0,0,0.0,407,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,19,0,0,0,0,12,0,518,0,2,0,0.0,0,20,50,30,45,True,0,12,,,,,,,,False
Disasi,DEF,Chelsea,0.5,0,0,0,0,0.0,167,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,11,0,0,0,0,12,0,31399,0,2,1,0.0,0,-130,1429,1559,43,False,0,12,,,,,,,,False
Kabia,MID,Arsenal,1.0,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,16,0,0,0,0,12,0,1372,0,0,3,0.0,0,-7,104,111,45,True,0,12,,,,,,,,False
Schade,MID,Brentford,0.7,0,0,3,0,0.0,106,0.0,0.0,0.0,0.52,114,0,0,0.6,6.0,2024-11-23T15:00:00Z,18,8,0,0,0,0,12,0,8447,0,0,0,0.0,1,-841,249,1090,51,False,0,12,,,,,,,,False
Walker,DEF,Southampton,1.8,0,0,5,0,3.4,476,0.02,0.02,0.0,3.15,120,3,0,2.2,16.4,2024-11-24T14:00:00Z,90,12,0,0,0,0,12,0,38655,1,3,2,2.0,1,-2222,1287,3509,44,True,0,12,,,,,,,,False
Bentley,GK,Wolves,0.0,0,0,0,0,0.0,536,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,9,0,0,0,0,12,0,172347,0,4,1,0.0,0,-6703,743,7446,40,False,0,12,,,,,,,,False
Soler,MID,West Ham,1.7,0,0,15,1,12.1,654,0.07,0.2,0.13,1.63,119,0,0,3.0,4.0,2024-11-25T20:00:00Z,83,15,0,0,0,0,12,0,2032,1,2,0,14.0,3,-81,111,192,50,False,0,12,,,,,,,,False
Robinson,DEF,Fulham,4.0,0,0,5,0,22.8,255,0.27,0.3,0.03,1.32,115,4,0,5.8,27.8,2024-11-23T15:00:00Z,90,20,0,0,0,0,12,0,1839503,1,4,1,7.0,0,130575,176808,46233,47,True,0,12,,,,,,,,False
Faivre,MID,Bournemouth,0.0,0,0,0,0,0.0,66,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,5,0,0,0,0,12,0,634,0,2,1,0.0,0,-11,0,11,50,True,0,12,,,,,,,,False
Ward-Prowse,MID,Nott'm Forest,0.0,0,0,11,0,31.5,531,0.18,0.18,0.0,1.19,111,3,0,4.5,13.2,2024-11-23T15:00:00Z,90,1,0,0,0,0,12,0,62248,1,0,3,0.0,2,-927,1068,1995,62,False,0,12,,,,,,,,False
Son,FWD,Leicester,-0.2,0,0,4,0,1.3,289,0.0,0.05,0.05,0.11,117,0,0,0.6,0.0,2024-11-23T12:30:00Z,11,6,0,0,0,0,12,0,13224,0,2,1,5.0,1,1202,2244,1042,48,True,0,12,,,,,,,,False
Zabarnyi,DEF,Bournemouth,1.0,0,0,8,0,25.9,85,0.02,0.02,0.0,0.94,113,2,0,4.4,18.2,2024-11-23T15:00:00Z,90,5,0,0,0,0,12,0,40760,1,2,1,0.0,1,1875,4314,2439,44,True,0,12,,,,,,,,False
Ba,GK,Southampton,0.0,0,0,0,0,0.0,454,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2024-11-24T14:00:00Z,0,12,0,0,0,0,12,0,11724,0,3,2,0.0,0,-391,65,456,43,True,0,12,,,,,,,,False
Botman,DEF,Newcastle,0.0,0,0,0,0,0.0,393,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,19,0,0,0,0,12,0,1392,0,2,0,0.0,0,-10,39,49,44,True,0,12,,,,,,,,False
Gauci,GK,Aston Villa,0.0,0,0,0,0,0.0,39,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,7,0,0,0,0,12,0,90549,0,2,2,0.0,0,-1502,897,2399,40,True,0,12,,,,,,,,False
João Pedro,FWD,Brighton,7.7,1,3,50,1,26.8,129,0.59,0.88,0.29,0.73,113,0,1,12.1,55.6,2024-11-23T15:00:00Z,63,3,0,0,0,0,12,0,1027542,1,2,1,39.0,12,341081,360548,19467,55,False,0,12,,,,,,,,False
Kluivert,MID,Bournemouth,4.0,0,0,5,0,21.9,71,0.03,0.25,0.22,0.91,113,2,0,5.7,2.6,2024-11-23T15:00:00Z,74,5,0,0,0,0,12,0,89120,1,2,1,32.0,2,36464,42099,5635,53,True,0,12,,,,,,,,False
Scarles,DEF,West Ham,0.0,0,0,0,0,0.0,677,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,15,0,0,0,0,12,0,411,0,2,0,0.0,0,140,167,27,40,False,0,12,,,,,,,,False
Wilson,DEF,Man City,0.5,0,0,0,0,0.0,675,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,18,0,0,0,0,12,0,563,0,4,0,0.0,0,269,322,53,40,True,0,12,,,,,,,,False
Dúbravka,GK,Newcastle,0.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,19,0,0,0,0,12,0,55970,0,2,0,0.0,0,-1308,330,1638,43,True,0,12,,,,,,,,False
Garnacho,MID,Man Utd,3.3,0,0,2,0,4.9,372,0.02,0.24,0.22,1.4,116,1,0,5.1,3.0,2024-11-24T16:30:00Z,85,10,0,0,0,0,12,0,1303426,1,1,1,43.0,2,75220,156775,81555,64,False,0,12,,,,,,,,False
Edwards,DEF,Southampton,-1.5,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2024-11-24T14:00:00Z,0,12,0,0,0,0,12,0,34877,0,3,2,0.0,0,863,2961,2098,39,True,0,12,,,,,,,,False
Son,MID,West Ham,-0.7,0,0,0,0,0.0,511,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,15,0,0,0,0,12,0,12461,0,2,0,0.0,0,10,499,489,50,False,0,12,,,,,,,,False
Grealish,MID,Man City,0.6,0,0,2,0,21.3,349,0.05,0.05,0.0,1.13,118,1,0,3.0,1.0,2024-11-23T17:30:00Z,16,18,0,0,0,0,12,0,21182,0,4,0,8.0,1,-1270,143,1413,64,True,0,12,,,,,,,,False
Adingra,MID,Brighton,1.3,0,0,6,0,0.7,113,0.01,0.01,0.0,0.89,113,1,0,0.6,5.2,2024-11-23T15:00:00Z,26,3,0,0,0,0,12,0,42846,0,2,1,0.0,1,-359,1786,2145,53,False,0,12,,,,,,,,False
Mee,DEF,Brentford,0.0,0,0,0,0,0.0,100,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,8,0,0,0,0,12,0,46884,0,0,0,0.0,0,-621,1639,2260,42,False,0,12,,,,,,,,False
Chiwome,FWD,Wolves,0.0,0,0,0,0,0.0,539,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,9,0,0,0,0,12,0,276476,0,4,1,0.0,0,-6606,22056,28662,45,False,0,12,,,,,,,,False
Da Silva Moreira,MID,Nott'm Forest,-0.7,0,0,0,0,0.0,428,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,1,0,0,0,0,12,0,7423,0,0,3,0.0,0,-163,300,463,45,False,0,12,,,,,,,,False
Hodge,MID,Wolves,0.0,0,0,0,0,0.0,551,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,9,0,0,0,0,12,0,25481,0,4,1,0.0,0,-982,0,982,45,False,0,12,,,,,,,,False
Edozie,MID,Ipswich,0.0,0,0,0,0,0.0,632,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2024-11-24T16:30:00Z,0,14,0,0,0,0,12,0,1041,0,1,1,0.0,0,-58,70,128,49,True,0,12,,,,,,,,False
Armstrong,MID,Everton,0.0,0,0,0,0,0.0,603,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,4,0,0,0,0,12,0,22274,0,0,0,0.0,0,-630,659,1289,45,True,0,12,,,,,,,,False
King,GK,Wolves,0.0,0,0,0,0,0.0,556,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,9,0,0,0,0,12,0,176408,0,4,1,0.0,0,-3351,1215,4566,40,False,0,12,,,,,,,,False
Yoro,DEF,Man Utd,0.0,0,0,0,0,0.0,572,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2024-11-24T16:30:00Z,0,10,0,0,0,0,12,0,12034,0,1,1,0.0,0,2432,3003,571,43,False,0,12,,,,,,,,False
Neto,MID,Chelsea,4.2,0,0,0,0,0.0,560,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,11,0,0,0,0,12,0,195409,0,2,1,0.0,0,109639,117524,7885,62,False,0,12,,,,,,,,False
Maatsen,DEF,Aston Villa,0.2,0,0,7,0,23.2,45,0.04,0.1,0.06,1.01,112,2,0,6.1,9.8,2024-11-23T15:00:00Z,68,7,0,0,0,0,12,0,165805,1,2,2,28.0,0,-10438,650,11088,47,True,1,12,,,,,,,,False
Roerslev,DEF,Brentford,0.0,0,0,0,0,0.0,105,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,8,0,0,0,0,12,0,9659,0,0,0,0.0,0,-357,323,680,44,False,0,12,,,,,,,,False
Kalajdžić,FWD,Wolves,0.0,0,0,0,0,0.0,555,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,9,0,0,0,0,12,0,4236,0,4,1,0.0,0,-94,120,214,48,False,0,12,,,,,,,,False
Anthony,MID,Nott'm Forest,2.0,0,0,3,0,5.4,432,0.0,0.0,0.0,0.88,111,1,0,1.3,3.2,2024-11-23T15:00:00Z,45,1,0,0,0,0,12,0,88842,1,0,3,4.0,1,-488,6038,6526,52,False,0,12,,,,,,,,False
Enciso,MID,Brighton,0.0,0,0,0,0,0.0,121,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,3,0,0,0,0,12,0,7999,0,2,1,0.0,0,-22,509,531,54,False,0,12,,,,,,,,False
Ahamada,MID,Crystal Palace,0.0,0,0,0,0,0.0,190,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,2,0,0,0,0,12,0,12540,0,2,2,0.0,0,-613,0,613,45,False,0,12,,,,,,,,False
Sarmiento,MID,Brighton,0.0,0,0,0,0,0.0,141,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,3,0,0,0,0,12,0,1212,0,2,1,0.0,0,-15,0,15,49,False,0,12,,,,,,,,False
Heaven,DEF,Arsenal,1.0,0,0,0,0,0.0,658,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,16,0,0,0,0,12,0,4946,0,0,3,0.0,0,18,347,329,40,True,0,12,,,,,,,,False
Cucurella,DEF,Chelsea,1.8,0,0,11,0,18.7,163,0.26,0.26,0.0,1.11,117,1,0,4.0,13.4,2024-11-23T12:30:00Z,90,11,0,0,0,0,12,0,471861,1,2,1,8.0,2,30831,45330,14499,50,False,0,12,,,,,,,,False
Toti,DEF,Wolves,4.0,0,0,12,0,0.7,567,0.0,0.0,0.0,1.03,115,1,0,2.3,22.4,2024-11-23T15:00:00Z,90,9,0,0,0,0,12,0,22020,1,4,1,0.0,2,4707,5651,944,43,False,0,12,,,,,,,,False
Romero,DEF,Spurs,0.0,0,0,0,0,0.0,498,0.0,0.0,0.0,0.0,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,13,0,0,0,0,12,0,793256,0,4,0,0.0,0,-127599,5682,133281,50,False,0,12,,,,,,,,False
Burn,DEF,Newcastle,0.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,19,0,0,0,0,12,0,763350,0,2,0,0.0,0,-188165,3721,191886,44,True,0,12,,,,,,,,False
Udogie,DEF,Spurs,2.5,0,0,25,1,12.4,505,0.01,0.01,0.0,2.14,118,0,0,2.6,14.0,2024-11-23T17:30:00Z,89,13,0,0,0,0,12,0,321552,1,4,0,0.0,6,-23136,9351,32487,49,False,0,12,,,,,,,,False
Jordan,GK,Everton,6.3,0,0,26,1,0.1,235,0.0,0.0,0.0,1.1,114,0,0,1.5,15.2,2024-11-23T15:00:00Z,90,4,0,0,0,0,12,2,1120301,1,0,0,0.0,6,24095,55721,31626,49,True,0,12,,,,,,,,False
Ba,MID,Wolves,0.0,0,0,0,0,0.0,534,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,9,0,0,0,0,12,0,2661,0,4,1,0.0,0,-60,23,83,48,False,0,12,,,,,,,,False
