element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,GW,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,name,position,team
735,286,11,1,False,2026-03-03T19:30:00Z,0,1,29,False,6,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.13,5.5,166,4042,241,75,Traoré,MID,Sunderland
735,299,6,0,True,2026-03-14T15:00:00Z,0,1,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.5,-175,3856,31,206,Traoré,MID,Sunderland
735,308,15,0,False,2026-03-22T12:00:00Z,1,2,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.5,-62,3792,6,68,Traoré,MID,Sunderland
774,179,11,0,True,2025-12-28T14:00:00Z,1,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,0,0,0,0,Jenson Jones,DEF,Sunderland
774,189,13,0,True,2026-01-01T20:00:00Z,0,0,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,66,190,73,7,Jenson Jones,DEF,Sunderland
774,199,18,0,False,2026-01-04T15:00:00Z,1,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,81,322,106,25,Jenson Jones,DEF,Sunderland
774,203,5,0,False,2026-01-07T19:30:00Z,3,0,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,72,528,109,37,Jenson Jones,DEF,Sunderland
774,218,8,0,True,2026-01-17T15:00:00Z,2,1,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,97,849,140,43,Jenson Jones,DEF,Sunderland
774,230,19,0,False,2026-01-24T12:30:00Z,3,1,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,63,1032,117,54,Jenson Jones,DEF,Sunderland
774,238,3,0,True,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,69,1250,160,91,Jenson Jones,DEF,Sunderland
774,241,1,0,False,2026-02-07T15:00:00Z,3,0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,156,1562,222,66,Jenson Jones,DEF,Sunderland
774,258,12,0,True,2026-02-11T20:15:00Z,0,1,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-38,1697,117,155,Jenson Jones,DEF,Sunderland
774,268,10,0,True,2026-02-22T14:00:00Z,1,3,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,18,1880,118,100,Jenson Jones,DEF,Sunderland
774,272,4,0,False,2026-02-28T12:30:00Z,1,1,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,102,2108,171,69,Jenson Jones,DEF,Sunderland
774,286,11,0,False,2026-03-03T19:30:00Z,0,1,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-20,2180,113,133,Jenson Jones,DEF,Sunderland
774,299,6,0,True,2026-03-14T15:00:00Z,0,1,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,24,2366,147,123,Jenson Jones,DEF,Sunderland
774,308,15,0,False,2026-03-22T12:00:00Z,1,2,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-26,2548,73,99,Jenson Jones,DEF,Sunderland
775,179,11,0,True,2025-12-28T14:00:00Z,1,1,18,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,0,0,0,0,Tutierov,MID,Sunderland
775,189,13,0,True,2026-01-01T20:00:00Z,0,0,19,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,30,100,36,6,Tutierov,MID,Sunderland
775,199,18,0,False,2026-01-04T15:00:00Z,1,1,20,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,36,99,55,19,Tutierov,MID,Sunderland
775,203,5,0,False,2026-01-07T19:30:00Z,3,0,21,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,18,137,36,18,Tutierov,MID,Sunderland
775,218,8,0,True,2026-01-17T15:00:00Z,2,1,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,0,157,33,33,Tutierov,MID,Sunderland
775,230,19,0,False,2026-01-24T12:30:00Z,3,1,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,-23,129,0,23,Tutierov,MID,Sunderland
775,238,3,0,True,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,-16,114,0,16,Tutierov,MID,Sunderland
775,241,1,0,False,2026-02-07T15:00:00Z,3,0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,-5,109,0,5,Tutierov,MID,Sunderland
775,258,12,0,True,2026-02-11T20:15:00Z,0,1,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,-7,101,0,7,Tutierov,MID,Sunderland
775,268,10,0,True,2026-02-22T14:00:00Z,1,3,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,-5,97,0,5,Tutierov,MID,Sunderland
775,272,4,0,False,2026-02-28T12:30:00Z,1,1,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,-1,96,0,1,Tutierov,MID,Sunderland
775,286,11,0,False,2026-03-03T19:30:00Z,0,1,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,-6,90,0,6,Tutierov,MID,Sunderland
775,299,6,0,True,2026-03-14T15:00:00Z,0,1,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,0,89,0,0,Tutierov,MID,Sunderland
775,308,15,0,False,2026-03-22T12:00:00Z,1,2,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,-1,86,0,1,Tutierov,MID,Sunderland
800,230,19,0,False,2026-01-24T12:30:00Z,3,1,23,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,31,44,37,6,Jocelin.T,MID,Sunderland
800,238,3,0,True,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,6,53,20,14,Jocelin.T,MID,Sunderland
800,241,1,0,False,2026-02-07T15:00:00Z,3,0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,8,63,23,15,Jocelin.T,MID,Sunderland
800,258,12,0,True,2026-02-11T20:15:00Z,0,1,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,1,64,10,9,Jocelin.T,MID,Sunderland
800,268,10,1,True,2026-02-22T14:00:00Z,1,3,27,False,38,0,0,0,0,0,0,0,0,0,0,0,4,3.4,4.3,2.0,1.0,0,2,1,3,1,0.00,0.04,0.04,0.24,5.0,10,103,24,14,Jocelin.T,MID,Sunderland
800,272,4,0,False,2026-02-28T12:30:00Z,1,1,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,-5,110,14,19,Jocelin.T,MID,Sunderland
800,286,11,0,False,2026-03-03T19:30:00Z,0,1,29,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,-6,105,7,13,Jocelin.T,MID,Sunderland
800,299,6,0,True,2026-03-14T15:00:00Z,0,1,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,-10,96,13,23,Jocelin.T,MID,Sunderland
800,308,15,0,False,2026-03-22T12:00:00Z,1,2,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,-7,90,4,11,Jocelin.T,MID,Sunderland
812,241,1,0,False,2026-02-07T15:00:00Z,3,0,25,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,143,198,152,9,Ellborg,GK,Sunderland
812,258,12,0,True,2026-02-11T20:15:00Z,0,1,26,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,84,388,147,63,Ellborg,GK,Sunderland
812,268,10,0,True,2026-02-22T14:00:00Z,1,3,27,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,54,504,106,52,Ellborg,GK,Sunderland
812,272,4,0,False,2026-02-28T12:30:00Z,1,1,28,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,81,656,119,38,Ellborg,GK,Sunderland
812,286,11,10,False,2026-03-03T19:30:00Z,0,1,29,False,90,0,0,1,0,0,0,0,0,0,4,3,32,25.6,0.0,0.0,2.6,2,11,0,0,1,0.00,0.00,0.00,1.15,4.0,99,816,160,61,Ellborg,GK,Sunderland
812,299,6,3,True,2026-03-14T15:00:00Z,0,1,30,False,90,0,0,0,1,0,0,0,0,0,3,0,17,27.4,0.0,0.0,2.7,2,15,0,0,1,0.00,0.02,0.02,1.68,4.0,19836,21930,20357,521,Ellborg,GK,Sunderland
812,308,15,3,False,2026-03-22T12:00:00Z,1,2,31,False,90,0,0,0,1,0,0,0,0,0,3,0,13,20.6,0.0,0.0,2.1,2,7,0,0,1,0.00,0.00,0.00,1.27,4.0,-2862,18953,1640,4502,Ellborg,GK,Sunderland
813,241,1,1,False,2026-02-07T15:00:00Z,3,0,25,False,5,0,0,0,1,0,0,0,0,0,0,0,5,2.0,14.5,0.0,1.7,0,0,0,0,0,0.00,0.02,0.02,0.65,5.0,128,151,135,7,Angulo,MID,Sunderland
813,258,12,2,True,2026-02-11T20:15:00Z,0,1,26,False,79,0,0,0,1,0,0,0,0,0,0,0,8,14.6,11.8,44.0,7.0,3,1,1,5,1,0.21,0.02,0.23,2.38,5.0,140,339,184,44,Angulo,MID,Sunderland
813,268,10,2,True,2026-02-22T14:00:00Z,1,3,27,False,69,0,0,0,2,0,0,0,0,0,0,0,-2,0.0,1.2,14.0,1.4,1,0,0,1,1,0.28,0.01,0.29,1.45,5.0,191,602,231,40,Angulo,MID,Sunderland
813,272,4,1,False,2026-02-28T12:30:00Z,1,1,28,False,14,0,0,0,0,0,0,0,0,0,0,0,6,8.4,0.3,4.0,1.3,2,2,3,7,0,0.00,0.02,0.02,0.44,5.0,132,767,195,63,Angulo,MID,Sunderland
813,286,11,3,False,2026-03-03T19:30:00Z,0,1,29,False,87,0,0,1,0,0,0,0,0,0,0,0,10,11.2,0.5,0.0,1.2,4,3,3,10,1,0.00,0.01,0.01,0.73,5.0,-97,710,45,142,Angulo,MID,Sunderland
813,299,6,0,True,2026-03-14T15:00:00Z,0,1,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,185,964,282,97,Angulo,MID,Sunderland
813,308,15,0,False,2026-03-22T12:00:00Z,1,2,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,-253,660,2,255,Angulo,MID,Sunderland
821,299,6,0,True,2026-03-14T15:00:00Z,0,1,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,0,0,0,0,Whittaker,MID,Sunderland
821,308,15,0,False,2026-03-22T12:00:00Z,1,2,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,19,57,20,1,Whittaker,MID,Sunderland
822,299,6,0,True,2026-03-14T15:00:00Z,0,1,30,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,0,0,0,0,Jones,MID,Sunderland
822,308,15,0,False,2026-03-22T12:00:00Z,1,2,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.5,16,81,27,11,Jones,MID,Sunderland
565,6,3,9,True,2025-08-16T14:00:00Z,3,0,1,False,90,0,0,1,0,0,0,0,0,0,4,2,36,30.0,0.0,0.0,3.0,1,7,0,0,1,0.00,0.00,0.00,0.94,5.0,0,394152,0,0,Vicario,GK,Spurs
565,18,13,9,False,2025-08-23T11:30:00Z,0,2,2,False,90,0,0,1,0,0,0,0,0,0,4,2,30,28.4,0.0,0.0,2.8,1,6,0,0,1,0.00,0.01,0.01,1.55,5.0,-17476,460990,35158,52634,Vicario,GK,Spurs
565,29,4,3,True,2025-08-30T14:00:00Z,0,1,3,False,90,0,0,0,1,0,0,0,0,0,5,0,23,40.0,0.1,0.0,4.0,0,13,0,0,1,0.00,0.00,0.00,1.59,5.0,219342,835597,268444,49102,Vicario,GK,Spurs
565,40,19,8,False,2025-09-13T16:30:00Z,0,3,4,False,90,0,0,1,0,0,0,0,0,0,4,1,39,38.6,0.0,0.0,3.9,2,9,0,0,1,0.00,0.00,0.00,0.60,5.0,219306,1112071,309347,90041,Vicario,GK,Spurs
565,43,6,1,False,2025-09-20T14:00:00Z,2,2,5,False,90,0,0,0,2,0,0,0,0,0,2,0,9,13.0,0.0,0.0,1.3,1,15,0,0,1,0.00,0.00,0.00,1.32,5.1,213443,1365409,253580,40137,Vicario,GK,Spurs
565,60,20,2,True,2025-09-27T19:00:00Z,1,1,6,False,90,0,0,0,1,0,0,0,0,0,2,0,10,19.0,0.0,0.0,1.9,0,6,0,0,1,0.00,0.00,0.00,1.15,5.1,120414,1494946,210824,90410,Vicario,GK,Spurs
565,67,11,3,False,2025-10-04T11:30:00Z,1,2,7,False,90,0,0,0,1,0,0,0,0,0,3,0,13,26.8,0.0,0.0,2.7,0,5,0,0,1,0.00,0.00,0.00,1.68,5.1,-8411,1481098,61842,70253,Vicario,GK,Spurs
565,79,2,1,True,2025-10-19T13:00:00Z,1,2,8,False,90,0,0,0,2,0,0,0,0,0,0,0,1,5.0,0.0,0.0,0.5,2,7,0,0,1,0.00,0.00,0.00,0.32,5.1,-74138,1412691,26707,100845,Vicario,GK,Spurs
565,86,9,6,False,2025-10-26T16:30:00Z,0,3,9,False,90,0,0,1,0,0,0,0,0,0,2,0,29,16.0,0.0,0.0,1.6,2,10,0,0,1,0.00,0.00,0.00,1.53,5.1,-81379,1334874,9222,90601,Vicario,GK,Spurs
565,99,7,4,True,2025-11-01T17:30:00Z,0,1,10,False,90,0,0,0,1,0,0,0,0,0,8,0,28,66.8,0.0,0.0,6.7,3,7,0,0,1,0.00,0.00,0.00,3.68,5.1,-79703,1250579,12963,92666,Vicario,GK,Spurs
565,109,14,1,True,2025-11-08T12:30:00Z,2,2,11,False,90,0,0,0,2,0,0,0,0,0,0,0,-1,3.2,0.0,0.0,0.3,0,5,0,0,1,0.00,0.00,0.00,0.63,5.1,-39477,1224000,16029,55506,Vicario,GK,Spurs
565,111,1,1,False,2025-11-23T16:30:00Z,4,1,12,False,90,0,0,0,4,0,0,0,0,0,4,0,3,28.0,0.0,0.0,2.8,1,11,0,0,1,0.00,0.00,0.00,1.93,5.0,-80071,1135996,5314,85385,Vicario,GK,Spurs
565,129,10,1,True,2025-11-29T20:00:00Z,1,2,13,False,90,0,0,0,2,0,0,0,0,0,1,0,0,3.6,0.0,0.0,0.4,3,6,0,0,1,0.00,0.00,0.00,0.45,5.0,-18716,1136056,10674,29390,Vicario,GK,Spurs
565,139,15,2,False,2025-12-02T20:15:00Z,2,2,14,False,90,0,0,0,2,0,0,0,0,0,4,0,15,36.4,0.0,0.0,3.6,5,9,0,0,1,0.00,0.00,0.00,2.04,5.0,-60264,1071015,2473,62737,Vicario,GK,Spurs
565,149,5,6,True,2025-12-06T15:00:00Z,2,0,15,False,90,0,0,1,0,0,0,0,0,0,1,0,24,12.0,0.0,0.0,1.2,0,10,0,0,1,0.00,0.00,0.00,0.29,5.0,-33849,1040825,10187,44036,Vicario,GK,Spurs
565,158,16,2,False,2025-12-14T14:00:00Z,3,0,16,False,90,0,0,0,3,0,0,0,0,0,3,0,5,23.6,0.0,0.0,2.4,2,6,0,0,1,0.00,0.00,0.00,2.32,4.9,-60628,983956,21741,82369,Vicario,GK,Spurs
565,169,12,1,True,2025-12-20T17:30:00Z,1,2,17,False,90,0,0,0,2,0,0,0,0,0,2,0,5,18.8,0.0,0.0,1.9,1,4,0,0,1,0.00,0.00,0.00,0.66,4.9,-62047,920008,3839,65886,Vicario,GK,Spurs
565,175,8,7,False,2025-12-28T16:30:00Z,0,1,18,False,90,0,0,1,0,0,0,0,0,0,2,1,27,20.8,0.0,0.0,2.1,0,9,0,0,1,0.00,0.01,0.01,1.31,4.9,-34692,880721,2956,37648,Vicario,GK,Spurs
565,182,5,5,False,2026-01-01T20:00:00Z,0,0,19,False,90,0,0,1,0,0,0,0,1,0,2,0,25,18.0,0.0,0.0,1.8,2,10,0,0,1,0.00,0.00,0.00,0.83,4.8,-9796,876892,6025,15821,Vicario,GK,Spurs
565,199,17,2,True,2026-01-04T15:00:00Z,1,1,20,False,90,0,0,0,1,0,0,0,0,0,2,0,13,20.0,0.0,0.0,2.0,2,12,0,0,1,0.00,0.00,0.00,0.48,4.8,-2717,886837,15226,17943,Vicario,GK,Spurs
565,202,4,1,False,2026-01-07T19:30:00Z,3,2,21,False,90,0,0,0,3,0,0,0,0,0,0,0,-1,6.0,0.0,0.0,0.6,0,9,0,0,1,0.00,0.00,0.00,1.27,4.8,-4389,881584,17141,21530,Vicario,GK,Spurs
565,219,19,1,True,2026-01-17T15:00:00Z,1,2,22,False,90,0,0,0,2,0,0,0,0,0,2,0,12,21.6,0.0,0.0,2.2,0,6,0,0,1,0.00,0.00,0.00,2.69,4.8,-7975,878002,21009,28984,Vicario,GK,Spurs
565,224,3,1,False,2026-01-24T15:00:00Z,2,2,23,False,90,0,0,0,2,0,0,0,0,0,2,0,7,16.0,0.0,0.0,1.6,0,7,0,0,1,0.00,0.00,0.00,1.44,4.8,-13340,863997,10268,23608,Vicario,GK,Spurs
565,239,13,1,True,2026-02-01T16:30:00Z,2,2,24,False,90,0,0,0,2,0,0,0,0,0,1,0,2,10.6,0.0,0.0,1.1,0,4,0,0,1,0.00,0.00,0.00,2.08,4.8,-43837,817889,2362,46199,Vicario,GK,Spurs
565,248,14,3,False,2026-02-07T12:30:00Z,2,0,25,False,90,0,0,0,2,0,0,0,0,0,8,0,24,49.6,0.0,0.0,5.0,0,13,1,0,1,0.00,0.00,0.00,1.78,4.8,-23695,795486,4615,28310,Vicario,GK,Spurs
565,259,15,2,True,2026-02-10T19:30:00Z,1,2,26,False,90,0,0,0,2,0,0,0,0,0,3,0,10,25.8,0.0,0.0,2.6,2,5,0,0,1,0.00,0.00,0.00,2.48,4.8,-17697,777128,6702,24399,Vicario,GK,Spurs
565,269,1,0,True,2026-02-22T16:30:00Z,1,4,27,False,90,0,0,0,4,0,0,0,0,0,2,0,-1,21.8,0.0,0.0,2.2,3,7,0,0,1,0.00,0.00,0.00,2.07,4.7,-23651,757274,2332,25983,Vicario,GK,Spurs
565,275,10,1,False,2026-03-01T14:00:00Z,2,1,28,False,90,0,0,0,2,0,0,0,0,0,2,0,7,19.4,0.0,0.0,1.9,0,9,0,0,1,0.00,0.00,0.00,2.14,4.7,-12428,745740,2019,14447,Vicario,GK,Spurs
565,289,8,1,True,2026-03-05T20:00:00Z,1,3,29,False,90,0,0,0,3,0,0,0,0,0,1,0,-2,12.8,0.0,0.0,1.3,1,4,0,0,1,0.00,0.00,0.00,1.78,4.7,-10598,735654,1914,12512,Vicario,GK,Spurs
565,296,12,3,False,2026-03-15T16:30:00Z,1,1,30,False,90,0,0,0,1,0,0,0,0,0,3,0,12,25.8,10.0,0.0,3.6,0,5,0,0,1,0.00,0.02,0.02,1.70,4.7,-19665,716466,1464,21129,Vicario,GK,Spurs
565,309,16,2,True,2026-03-22T14:15:00Z,0,3,31,False,90,0,0,0,3,0,0,0,0,0,4,0,8,31.8,0.0,0.0,3.2,1,11,0,0,1,0.00,0.00,0.00,1.48,4.7,-1951,724343,5191,7142,Vicario,GK,Spurs
566,6,3,0,True,2025-08-16T14:00:00Z,3,0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,0,28215,0,0,Austin,GK,Spurs
566,18,13,0,False,2025-08-23T11:30:00Z,0,2,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-1184,31627,728,1912,Austin,GK,Spurs
566,29,4,0,True,2025-08-30T14:00:00Z,0,1,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-2237,30543,562,2799,Austin,GK,Spurs
566,40,19,0,False,2025-09-13T16:30:00Z,0,3,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-1159,30542,625,1784,Austin,GK,Spurs
566,43,6,0,False,2025-09-20T14:00:00Z,2,2,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-898,30140,454,1352,Austin,GK,Spurs
566,60,20,0,True,2025-09-27T19:00:00Z,1,1,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-1013,29456,403,1416,Austin,GK,Spurs
566,67,11,0,False,2025-10-04T11:30:00Z,1,2,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,4.0,-697,29082,267,964,Austin,GK,Spurs
566,79,2,0,True,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,4294,36349,5608,1314,Austin,GK,Spurs
566,86,9,0,False,2025-10-26T16:30:00Z,0,3,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,2281,38943,3416,1135,Austin,GK,Spurs
566,99,7,0,True,2025-11-01T17:30:00Z,0,1,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,835,40397,1921,1086,Austin,GK,Spurs
566,109,14,0,True,2025-11-08T12:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,218,40426,1118,900,Austin,GK,Spurs
566,111,1,0,False,2025-11-23T16:30:00Z,4,1,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-112,40770,735,847,Austin,GK,Spurs
566,129,10,0,True,2025-11-29T20:00:00Z,1,2,13,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-274,41058,395,669,Austin,GK,Spurs
566,139,15,0,False,2025-12-02T20:15:00Z,2,2,14,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-101,40488,365,466,Austin,GK,Spurs
566,149,5,0,True,2025-12-06T15:00:00Z,2,0,15,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-155,40502,407,562,Austin,GK,Spurs
566,158,16,0,False,2025-12-14T14:00:00Z,3,0,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,-605,40084,701,1306,Austin,GK,Spurs
566,169,12,0,True,2025-12-20T17:30:00Z,1,2,17,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,3.9,24,40149,630,606,Austin,GK,Spurs
